tick,type,king,knight,merc,amount,stake,p_knight,notes,trait,delta,invest,wealth_created,rv,threshold,employer,agent
18,defend_win,K-00,N-01,M-60,,1204924627188495893231994214023168,0.849,,,,,,,,,
18,bribe_insufficient_funds,K-00,,M-61,,,,,,,,,,310,,
18,defend_win,K-00,N-01,M-61,,1325417089907345713139494556794880,0.95,,,,,,,,,
18,bribe_insufficient_funds,K-00,,M-62,,,,,,,,,,310,,
18,defend_win,K-00,N-01,M-62,,1457958798898079996223067860762624,0.95,,,,,,,,,
18,bribe_insufficient_funds,K-00,,M-63,,,,,,,,,,310,,
18,defend_win,K-00,N-01,M-63,,1603754678787888111137525107523584,0.898,,,,,,,,,
18,bribe_insufficient_funds,K-00,,M-64,,,,,,,,,,310,,
18,defend_win,K-00,N-01,M-64,,1764130146666677037543428078960640,0.791,,,,,,,,,
18,bribe_insufficient_funds,K-00,,M-65,,,,,,,,,,310,,
18,defend_win,K-00,N-01,M-65,,1940543161333344885412958962712576,0.95,,,,,,,,,
18,bribe_insufficient_funds,K-00,,M-66,,,,,,,,,,310,,
18,defend_win,K-00,N-01,M-66,,2134597477466679258662104398299136,0.95,,,,,,,,,
18,bribe_insufficient_funds,K-00,,M-67,,,,,,,,,,310,,
18,defend_win,K-00,N-01,M-67,,2348057225213347069236164377444352,0.898,,,,,,,,,
18,bribe_insufficient_funds,K-00,,M-68,,,,,,,,,,310,,
18,defend_win,K-00,N-01,M-68,,2582862947734682122036232197242880,0.849,,,,,,,,,
18,bribe_insufficient_funds,K-00,,M-69,,,,,,,,,,310,,
18,defend_win,K-00,N-01,M-69,,2841149242508150334239855416967168,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-00,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-00,,3125264166758965310017765728321536,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-01,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-01,,3437790583434861725727391840468992,0.726,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-02,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-02,,3781569641778347955946206254858240,0.654,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-03,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-03,,4159726605956183039771203032055808,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-04,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-04,,4575699266551801574332624256630784,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-05,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-05,,5033269193206981270597284839555072,0.791,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-06,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-06,,5536596112527679743533464705564672,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-07,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-07,,6090255723780446910841757951328256,0.938,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-08,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-08,,6699281296158492639555287892623360,0.938,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-09,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-09,,7369209425774341327050064378462208,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-10,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-10,,8106130368351775690339371737677824,0.938,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-11,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-11,,8916743405186952798204707068706816,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-12,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-12,,9808417745705649115654531921739776,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-13,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-13,,10789259520276213911927834653229056,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-14,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-14,,11868185472303834611367715354443776,0.791,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-15,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-15,,13055004019534218533673088732626944,0.791,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-16,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-16,,14360504421487638772950291156303872,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-17,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-17,,15796554863636403572582523957411840,0.726,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-18,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-18,,17376210350000046235683785566846976,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-19,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-19,,19113831385000050167499261359423488,0.938,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-20,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-20,,21025214523500050803147469989347328,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-21,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-21,,23127735975850061878654040943886336,0.938,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-22,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-22,,25440509573435068527688046881013760,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-23,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-23,,27984560530778573074613842355421184,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-24,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-24,,30783016583856432226749633961918464,0.726,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-25,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-25,,33861318242242074988255995515371520,0.791,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-26,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-26,,37247450066466282487081595066908672,0.938,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-27,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-27,,40972195073112911658126958259077120,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-28,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-28,,45069414580424202823939654084984832,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-29,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-29,,49576356038466624028670823178960896,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-30,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-30,,54533991642313279975177479698513920,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-31,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-31,,59987390806544607972695227668365312,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-32,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-32,,65986129887199074303987972548067328,0.938,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-33,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-33,,72584742875918990035421602972172288,0.654,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-34,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-34,,79843217163510869669882485874360320,0.791,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-35,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-35,,87827538879861956636870734461796352,0.791,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-36,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-36,,96610292767848148611208993166065664,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-37,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-37,,106271322044632983763748373563179008,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-38,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-38,,116898454249096267382727951951855616,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-39,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-39,,128588299674005901499698376630861824,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-40,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-40,,141447129641406502717714658519678976,0.654,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-41,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-41,,155591842605547141921439680145915904,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-42,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-42,,171151026866101885628374166095790080,0.938,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-43,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-43,,188266129552712055744467508995817472,0.938,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-44,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-44,,207092742507983276076309518863040512,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-45,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-45,,227802016758781581547847582297882624,0.726,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-46,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-46,,250582218434659750770678784753401856,0.791,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-47,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-47,,275640440278125751673188366422114304,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-48,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-48,,303204484305938282568321426161401856,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-49,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-49,,333524932736532099757107124551811072,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-50,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-50,,366877426010185361383701243393736704,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-51,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-51,,403565168611203890143373738249289728,0.726,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-52,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-52,,443921685472324301293804000525680640,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-53,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-53,,488313854019556657636208105740042240,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-54,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-54,,537145239421512397186805211152252928,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-55,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-55,,590859763363663585254602325880733696,0.938,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-56,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-56,,649945739700030024945736482790834176,0.791,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-57,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-57,,714940313670032997925519613134635008,0.791,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-58,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-58,,786434345037036356747652610318663680,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-59,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-59,,865077779540739992422417871350530048,0.938,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-60,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-60,,951585557494813976907264399517941760,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-61,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-61,,1046744113244295227024038249793323008,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-62,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-62,,1151418524568724808756023110643220480,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-63,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-63,,1266560377025597289631625421707542528,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-64,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-64,,1393216414728157077624368999748861952,0.791,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-65,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-65,,1532538056200972726357224863853182976,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-66,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-66,,1685791861821070117052109421979631616,0.95,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-67,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-67,,1854371048003177099242529846242312192,0.898,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-68,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-68,,2039808152803494897711154384672391168,0.849,,,,,,,,,
19,bribe_insufficient_funds,K-00,,M-69,,,,,,,,,,310,,
19,defend_win,K-00,N-01,M-69,,2243788968083844151363945679657369600,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-00,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-00,,2468167864892228418926387657946693632,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-01,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-01,,2714984651381451496937350567223623680,0.726,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-02,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-02,,2986483116519596646631085623945986048,0.654,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-03,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-03,,3285131428171556075175870042858323968,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-04,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-04,,3613644570988712036870943262367547392,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-05,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-05,,3975009028087583771824266911439388672,0.791,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-06,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-06,,4372509930896342385125017746065588224,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-07,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-07,,4809760923985975915282547090225364992,0.938,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-08,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-08,,5290737016384573742929125942730162176,0.938,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-09,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-09,,5819810718023031235281200608744308736,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-10,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-10,,6401791789825335067164293100065521664,0.938,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-11,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-11,,7041970968807867865525749979625291776,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-12,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-12,,7746168065688654770137487049328951296,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-13,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-13,,8520784872257519774914587467297325056,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-14,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-14,,9372863359483272460761018644473839616,0.791,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-15,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-15,,10310149695431599824896282580662353920,0.791,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-16,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-16,,11341164664974759217090100480022937600,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-17,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-17,,12475281131472235138799110528025231360,0.726,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-18,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-18,,13722809244619459833270642298239057920,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-19,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-19,,15095090169081405816597706528062963712,0.938,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-20,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-20,,16604599185989544273192559889528913920,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-21,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-21,,18265059104588498700511815878481805312,0.938,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-22,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-22,,20091565015047349987272942327223549952,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-23,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-23,,22100721516552086402710181420839469056,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-24,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-24,,24310793668207294570744551275958894592,0.726,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-25,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-25,,26741873035028023083345709829625741312,0.791,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-26,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-26,,29416060338530824447206984238659272704,0.938,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-27,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-27,,32357666372383909725347572384312328192,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-28,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-28,,35593433009622297392225791613991911424,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-29,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-29,,39152776310584532326051501932000837632,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-30,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-30,,43068053941642989336549838420917092352,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-31,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-31,,47374859335807277880998559949789331456,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-32,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-32,,52112345269388012280411491962271563776,0.938,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-33,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-33,,57323579796326805952666268567066378240,0.654,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-34,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-34,,63055937775959495992665861163063443456,0.791,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-35,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-35,,69361531553555452203245523296873086976,0.791,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-36,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-36,,76297684708910989867783703035128053760,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-37,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-37,,83927453179802088854562073338640859136,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-38,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-38,,92320198497782304351331356690008244224,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-39,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-39,,101552218347560514008051967732570128384,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-40,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-40,,111707440182316582409376502836549910528,0.654,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-41,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-41,,122878184200548227427688001085198303232,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-42,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-42,,135166002620603053948349987489434304512,0.938,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-43,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-43,,148682602882663353676345206794803478528,0.938,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-44,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-44,,163550863170929723045018404135729364992,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-45,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-45,,179905949488022680237947499366437617664,0.726,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-46,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-46,,197896544436824936928062690415932866560,0.791,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-47,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-47,,217686198880507468399800822414687862784,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-48,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-48,,239454818768558185016635414290427281408,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-49,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-49,,263400300645414018629871700902334693376,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-50,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-50,,289740330709955394047606566922554966016,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-51,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-51,,318714363780950944786046782501958975488,0.726,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-52,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-52,,350585800159046054376224205935019556864,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-53,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-53,,385644380174950667369632999119953854464,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-54,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-54,,424208818192445779441314534580543291392,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-55,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-55,,466629700011690266716009516941409517568,0.938,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-56,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-56,,513292670012859308499183213818415153152,0.791,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-57,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-57,,564621937014145337574324378888877113344,0.791,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-58,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-58,,621084130715559765550747600497712037888,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-59,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-59,,683192543787115794996326968687509635072,0.938,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-60,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-60,,751511798165827359384386920373395914752,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-61,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-61,,826662977982410080211252867227870822400,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-62,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-62,,909329275780651088232378153950657904640,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-63,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-63,,1000262203358716197055615969345723695104,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-64,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-64,,1100288423694587937653759527743213535232,0.791,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-65,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-65,,1210317266064046640749699009420346785792,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-66,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-66,,1331348992670451289713096165179516780544,0.95,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-67,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-67,,1464483891937496388461260291331739090944,0.898,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-68,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-68,,1610932281131245997084240830099183632384,0.849,,,,,,,,,
20,bribe_insufficient_funds,K-00,,M-69,,,,,,,,,,310,,
20,defend_win,K-00,N-01,M-69,,1772025509244370566569519422743372627968,0.95,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-00,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-00,,1949228060168807713895907836114897993728,0.898,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-01,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-01,,2144150866185688575954935090823575896064,0.726,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-02,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-02,,2358565952804257403327283109540204118016,0.654,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-03,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-03,,2594422548084683324998884362688600735744,0.849,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-04,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-04,,2853864802893151325044172404934437765120,0.95,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-05,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-05,,3139251283182466759780044549085175218176,0.791,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-06,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-06,,3453176411500713314865467042530775269376,0.849,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-07,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-07,,3798494052650784525459431785320935325696,0.938,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-08,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-08,,4178343457915863159344247906047405064192,0.938,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-09,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-09,,4596177803707450140187873484698191659008,0.849,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-10,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-10,,5055795584078194187066005141464671059968,0.938,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-11,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-11,,5561375142486014452020679385851560460288,0.95,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-12,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-12,,6117512656734615534545001440047964094464,0.849,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-13,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-13,,6729263922408077208892083545515677974528,0.95,,,,,,,,,
21,bribe_insufficient_funds,K-00,,M-14,,,,,,,,,,310,,
21,defend_win,K-00,N-01,M-14,,7402190314648884567103546015678493360128,0.791,,,,,,,,,
